ISO_code,start_year,start_month,End_intended,Start_intended,measure,Instrument_subtype,name,policy_changed,policy_changed_detail,Actors,Technology_type,Technology_requirement,Technology_type_multiple,multiple_condition_attributes,Condition_minimum_1,Condition_maximum_1,Condition_unit_1,Condition_notes_1,level_1,instrument_level1_unit,Condition_minimum_2,Condition_maximum_2,Condition_unit_2,Condition_notes_2,level_2,level_2_unit,Condition_minimum_3,Condition_maximum_3,Condition_unit_3,Condition_notes_3,level_3,level_3_unit,cap_possible,cap,cap_unit,cap_unit_notes,tender_amount_tendered,tender_amount_contracted,tender_unit,Government_budget,Government_budget_currency,loan_interest_rate,notes,source,IEA_name,CPDB_code,publication_year,publication_month
GRC,2020,,,,product retirement premium,,Kinoumai Ilektrikia,yes,Introduced,companies,ICE vehicles,EV purchase,,all,,,,,1000,EUR,,,,,,,,,,,,,,,,,,,,17000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika.gov.gr/filehelp/document-fek.pdf,,4904_20,2012,
GRC,2020,,,,product retirement premium,,Kinoumai Ilektrikia,yes,Introduced,individuals,ICE vehicles,EV purchase,,all,,,,,1000,EUR,,,,,,,,,,,,,,,,,,,,13800000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika.gov.gr/filehelp/document-fek.pdf,,4904_20,2012,
GRC,2021,,,,product retirement premium,,Kinoumai Ilektrikia,yes,Ended,companies,ICE vehicles,EV purchase,,all,,,,,1000,EUR,,,,,,,,,,,,,,,,,,,,17000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika.gov.gr/filehelp/document-fek.pdf,,4904_20,2012,
GRC,2021,,,,product retirement premium,,Kinoumai Ilektrikia,yes,Ended,individuals,ICE vehicles,EV purchase,,all,,,,,1000,EUR,,,,,,,,,,,,,,,,,,,,13800000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika.gov.gr/filehelp/document-fek.pdf,,4904_20,2012,
GRC,2023,,,,product retirement premium,,Kinoumai Ilektrikia 2,yes,"re-introduced, amount of government budget allocated to the scheme adjusted",companies,ICE vehicles,EV purchase,,all,,,,,1000,EUR,,,,,,,,,,,,,,,,,,,,35000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika2.gov.gr/files/Tropopoihsh-FEK-2023-%CE%9A%CE%A5%CE%91.pdf?download=false,,6700_23,2012,
GRC,2023,,,,product retirement premium,,Kinoumai Ilektrikia 2,yes,"Re-introduced, amount of government budget allocated to the scheme adjusted",individuals,ICE vehicles,EV purchase,,all,,,,,1000,EUR,,,,,,,,,,,,,,,,,,,,30000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika2.gov.gr/files/Tropopoihsh-FEK-2023-%CE%9A%CE%A5%CE%91.pdf?download=false,,6700_23,2020,July
GRC,2024,,,,product retirement premium,,Kinoumai Ilektrikia 3,yes,Amount of support and government budget allocated to the scheme adjusted,companies,ICE vehicles,EV purchase,,all,,,,,2000,EUR,,,,,,,,,,,,,,,,,,,,20000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika3.gov.gr/files/FEK-2024-Tefxos%20B-03076-03_06_2024.pdf?download=false,,3076_24,2020,July
GRC,2024,,,,product retirement premium,,Kinoumai Ilektrikia 3,yes,Amount of support and government budget allocated to the scheme adjusted,individuals,ICE vehicles,EV purchase,,all,,,,,2000,EUR,,,,,,,,,,,,,,,,,,,,13000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika3.gov.gr/files/FEK-2024-Tefxos%20B-03076-03_06_2024.pdf?download=false,,3076_24,2020,July
GRC,2025,,,,product retirement premium,,Kinoumai Ilektrikia 3,no,,companies,ICE vehicles,EV purchase,,all,,,,,2000,EUR,,,,,,,,,,,,,,,,,,,,20000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika3.gov.gr/files/FEK-2024-Tefxos%20B-03076-03_06_2024.pdf?download=false,,3076_24,2020,July
GRC,2025,,,,product retirement premium,,Kinoumai Ilektrikia 3,no,,individuals,ICE vehicles,EV purchase,,all,,,,,2000,EUR,,,,,,,,,,,,,,,,,,,,13000000,EUR,,This swap scheme is contingent on EV purchase.,https://kinoumeilektrika3.gov.gr/files/FEK-2024-Tefxos%20B-03076-03_06_2024.pdf?download=false,,3076_24,2020,July
DEU,2022,,,,soft loan,,"KfW loan, 267IKK - Nachhaltige Mobilität",yes,Introduced,city/local government,Multiple,,Charging infrastructure and low-carbon vehicles following EU taxonomy,group,,,,,100,% project cost,,,,,,,,,,,,,,,,,,,,150000000,eur,,"KfW loan, 267IKK - Nachhaltige Mobilität. 150 million eur per year available to be financed. Up to 100% can be financed, but rates not stated.",https://www.kfw.de/inlandsfoerderung/%C3%96ffentliche-Einrichtungen/Verkehr-und-Fahrzeuge/F%C3%B6rderprodukte/IKK-Nachhaltige-Mobilit%C3%A4t-(267)/,,,2021,April
DEU,2023,,,,soft loan,,"KfW loan, 267IKK - Nachhaltige Mobilität",no,,city/local government,Multiple,,Charging infrastructure and low-carbon vehicles following EU taxonomy,group,,,,,100,% project cost,,,,,,,,,,,,,,,,,,,,150000000,eur,,"KfW loan, 267IKK - Nachhaltige Mobilität. 150 million eur per year available to be financed. Up to 100% can be financed, but rates not stated.",https://www.kfw.de/inlandsfoerderung/%C3%96ffentliche-Einrichtungen/Verkehr-und-Fahrzeuge/F%C3%B6rderprodukte/IKK-Nachhaltige-Mobilit%C3%A4t-(267)/,,,2020,July
DEU,2024,,,,soft loan,,"KfW loan, 267IKK - Nachhaltige Mobilität",no,,city/local government,Multiple,,Charging infrastructure and low-carbon vehicles following EU taxonomy,group,,,,,100,% project cost,,,,,,,,,,,,,,,,,,,,150000000,eur,,"KfW loan, 267IKK - Nachhaltige Mobilität. 150 million eur per year available to be financed. Up to 100% can be financed, but rates not stated.",https://www.kfw.de/inlandsfoerderung/%C3%96ffentliche-Einrichtungen/Verkehr-und-Fahrzeuge/F%C3%B6rderprodukte/IKK-Nachhaltige-Mobilit%C3%A4t-(267)/,,,2022,July
DEU,2025,,,,soft loan,,"KfW loan, 267IKK - Nachhaltige Mobilität",no,,city/local government,Multiple,,Charging infrastructure and low-carbon vehicles following EU taxonomy,group,,,,,100,% project cost,,,,,,,,,,,,,,,,,,,,150000000,eur,,"KfW loan, 267IKK - Nachhaltige Mobilität. 150 million eur per year available to be financed. Up to 100% can be financed, but rates not stated.",https://www.kfw.de/inlandsfoerderung/%C3%96ffentliche-Einrichtungen/Verkehr-und-Fahrzeuge/F%C3%B6rderprodukte/IKK-Nachhaltige-Mobilit%C3%A4t-(267)/,,,2022,July
DEU,2017,,,,subsidy,installation grant,BMDV - Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge in Deutschland. Carried out by the BAV,yes,Introduced,companies,Charging infrastructure,,,group,3.7,22,kW,normal charging infrastructure recieves up to 2500 per charging point or 40% of cost,2500,EUR,23,99,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 12000 per charging point or 60% of cost,12000,EUR,100,,kW,fast charging infrastructure recieves up to 3000 per charging point or 60% of cost,30000,EUR,,,,,,,,300000000,EUR,,"200 Million for rapid charging, 100 Million for normal charging; goal is 15000 new charging stations. Carried out by the BAV, call is from the BMDV. There are multiple funding rounds (~6) with slightly different conditions, but cap amts remain same",https://bmdv.bund.de/SharedDocs/DE/Anlage/G/konsolidierte-foerderrichtlinie-lis-29-06-2017.pdf?__blob=publicationFile ; https://www.iea.org/policies/2862-charging-support-plan; https://bmdv.bund.de/SharedDocs/DE/Artikel/K/elektromobilitaet-in-deutschland.html; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/sechster-foerderaufruf-lis.pdf?__blob=publicationFile; https://bmdv.bund.de/SharedDocs/DE/Artikel/G/dokumente-zu-fruehreren-foerderaufrufen-ladeinfrastruktur.html,Charging support plan,,2022,July
DEU,2018,,,,subsidy,installation grant,"BMDV - Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge in Deutschland. Carried out by the BAV. Officially this round ends in June 2021, succeeded by ""ladeinfrastrukutur vor ort""",no,,companies,Charging infrastructure,,,group,3.7,22,kW,normal charging infrastructure recieves up to 2500 per charging point or 40% of cost,2500,EUR,23,99,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 12000 per charging point or 60% of cost,12000,EUR,100,,kW,fast charging infrastructure recieves up to 3000 per charging point or 60% of cost,30000,EUR,,,,,,,,300000000,EUR,,"200 Million for rapid charging, 100 Million for normal charging; goal is 15000 new charging stations. Carried out by the BAV, call is from the BMDV. There are multiple funding rounds (~6) with slightly different conditions, but cap amts remain same",https://bmdv.bund.de/SharedDocs/DE/Anlage/G/konsolidierte-foerderrichtlinie-lis-29-06-2017.pdf?__blob=publicationFile ; https://www.iea.org/policies/2862-charging-support-plan; https://bmdv.bund.de/SharedDocs/DE/Artikel/K/elektromobilitaet-in-deutschland.html; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/sechster-foerderaufruf-lis.pdf?__blob=publicationFile; https://bmdv.bund.de/SharedDocs/DE/Artikel/G/dokumente-zu-fruehreren-foerderaufrufen-ladeinfrastruktur.html,Charging support plan,,2022,July
DEU,2019,,,,subsidy,installation grant,"BMDV - Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge in Deutschland. Carried out by the BAV. Officially this round ends in June 2021, succeeded by ""ladeinfrastrukutur vor ort""",no,,companies,Charging infrastructure,,,group,3.7,22,kW,normal charging infrastructure recieves up to 2500 per charging point or 40% of cost,2500,EUR,23,99,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 12000 per charging point or 60% of cost,12000,EUR,100,,kW,fast charging infrastructure recieves up to 3000 per charging point or 60% of cost,30000,EUR,,,,,,,,300000000,EUR,,"200 Million for rapid charging, 100 Million for normal charging; goal is 15000 new charging stations. Carried out by the BAV, call is from the BMDV. There are multiple funding rounds (~6) with slightly different conditions, but cap amts remain same",https://bmdv.bund.de/SharedDocs/DE/Anlage/G/konsolidierte-foerderrichtlinie-lis-29-06-2017.pdf?__blob=publicationFile ; https://www.iea.org/policies/2862-charging-support-plan; https://bmdv.bund.de/SharedDocs/DE/Artikel/K/elektromobilitaet-in-deutschland.html; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/sechster-foerderaufruf-lis.pdf?__blob=publicationFile; https://bmdv.bund.de/SharedDocs/DE/Artikel/G/dokumente-zu-fruehreren-foerderaufrufen-ladeinfrastruktur.html,Charging support plan,,2017,
DEU,2020,,,,subsidy,installation grant,"BMDV - Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge in Deutschland. Carried out by the BAV. Officially this round ends in June 2021, succeeded by ""ladeinfrastrukutur vor ort""",no,,companies,Charging infrastructure,,,group,3.7,22,kW,normal charging infrastructure recieves up to 2500 per charging point or 40% of cost,2500,EUR,23,99,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 12000 per charging point or 60% of cost,12000,EUR,100,,kW,fast charging infrastructure recieves up to 3000 per charging point or 60% of cost,30000,EUR,,,,,,,,300000000,EUR,,"200 Million for rapid charging, 100 Million for normal charging; goal is 15000 new charging stations. Carried out by the BAV, call is from the BMDV. There are multiple funding rounds (~6) with slightly different conditions, but cap amts remain same",https://bmdv.bund.de/SharedDocs/DE/Anlage/G/konsolidierte-foerderrichtlinie-lis-29-06-2017.pdf?__blob=publicationFile ; https://www.iea.org/policies/2862-charging-support-plan; https://bmdv.bund.de/SharedDocs/DE/Artikel/K/elektromobilitaet-in-deutschland.html; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/sechster-foerderaufruf-lis.pdf?__blob=publicationFile; https://bmdv.bund.de/SharedDocs/DE/Artikel/G/dokumente-zu-fruehreren-foerderaufrufen-ladeinfrastruktur.html,Charging support plan,,2018,
DEU,2021,June,,,subsidy,installation grant,"BMDV - Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge in Deutschland. Carried out by the BAV. Officially this round ends in June 2021, succeeded by ""ladeinfrastrukutur vor ort""",yes,Ended,companies,Charging infrastructure,,,group,3.7,22,kW,normal charging infrastructure recieves up to 2500 per charging point or 40% of cost,2500,EUR,23,99,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 12000 per charging point or 60% of cost,12000,EUR,100,,kW,fast charging infrastructure recieves up to 3000 per charging point or 60% of cost,30000,EUR,,,,,,,,300000000,EUR,,"200 Million for rapid charging, 100 Million for normal charging; goal is 15000 new charging stations. Carried out by the BAV, call is from the BMDV. There are multiple funding rounds (~6) with slightly different conditions, but cap amts remain same",https://bmdv.bund.de/SharedDocs/DE/Anlage/G/konsolidierte-foerderrichtlinie-lis-29-06-2017.pdf?__blob=publicationFile ; https://www.iea.org/policies/2862-charging-support-plan; https://bmdv.bund.de/SharedDocs/DE/Artikel/K/elektromobilitaet-in-deutschland.html; https://bmdv.bund.de/SharedDocs/DE/Anlage/G/sechster-foerderaufruf-lis.pdf?__blob=publicationFile; https://bmdv.bund.de/SharedDocs/DE/Artikel/G/dokumente-zu-fruehreren-foerderaufrufen-ladeinfrastruktur.html,Charging support plan,,2018,
DEU,2021,July,2025_December,,subsidy,installation grant,DARP - Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland,yes,Introduced,companies,Charging infrastructure,,,group,3.7,22,kW,normal charging infrastructure recieves up to 2500 per charging point or 60% of cost,2500,EUR,23,99,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 10000 per charging point or 60% of cost,10000,EUR,100,,kW,fast charging infrastructure recieves up to 2000 per charging point or 60% of cost,20000,EUR,,,,,,,,500000000,EUR,,"part of DARP. ""Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland“ until the end of 2025 there should be 50000 charging stations, 20,000 fast charging and 30,000 normal. BAV administrates. NOTE: there is also a separate funding stream for refurbishing existing charging stations which is not recorded here, but can be accessed at https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_2_Zweiter_Aufruf_modernisierung.pdf?__blob=publicationFile&v=2",https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Europa/DARP/deutscher-aufbau-und-resilienzplan.html; https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_LIS25_Richtlinie.pdf?__blob=publicationFile&v=2.,,220205835_21,2018,
DEU,2022,,2025_December,,subsidy,installation grant,DARP - Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland,no,,companies,Charging infrastructure,,,group,3.7,23,kW,normal charging infrastructure recieves up to 2500 per charging point or 60% of cost,2501,EUR,24,100,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 10000 per charging point or 60% of cost,10001,EUR,101,,kW,fast charging infrastructure recieves up to 2000 per charging point or 60% of cost,20001,EUR,,,,,,,,500000001,EUR,,"part of DARP. ""Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland“ until the end of 2025 there should be 50000 charging stations, 20,000 fast charging and 30,000 normal. BAV administrates. NOTE: there is also a separate funding stream for refurbishing existing charging stations which is not recorded here, but can be accessed at https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_2_Zweiter_Aufruf_modernisierung.pdf?__blob=publicationFile&v=3",https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Europa/DARP/deutscher-aufbau-und-resilienzplan.html; https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_LIS25_Richtlinie.pdf?__blob=publicationFile&v=2.,,220205835_22,2019,
DEU,2023,,2025_December,,subsidy,installation grant,DARP - Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland,no,,companies,Charging infrastructure,,,group,3.7,24,kW,normal charging infrastructure recieves up to 2500 per charging point or 60% of cost,2502,EUR,25,101,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 10000 per charging point or 60% of cost,10002,EUR,102,,kW,fast charging infrastructure recieves up to 2000 per charging point or 60% of cost,20002,EUR,,,,,,,,500000002,EUR,,"part of DARP. ""Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland“ until the end of 2025 there should be 50000 charging stations, 20,000 fast charging and 30,000 normal. BAV administrates. NOTE: there is also a separate funding stream for refurbishing existing charging stations which is not recorded here, but can be accessed at https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_2_Zweiter_Aufruf_modernisierung.pdf?__blob=publicationFile&v=4",https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Europa/DARP/deutscher-aufbau-und-resilienzplan.html; https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_LIS25_Richtlinie.pdf?__blob=publicationFile&v=2.,,220205835_23,2013,
DEU,2024,,2025_December,,subsidy,installation grant,DARP - Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland,no,,companies,Charging infrastructure,,,group,3.7,25,kW,normal charging infrastructure recieves up to 2500 per charging point or 60% of cost,2503,EUR,26,102,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 10000 per charging point or 60% of cost,10003,EUR,103,,kW,fast charging infrastructure recieves up to 2000 per charging point or 60% of cost,20003,EUR,,,,,,,,500000003,EUR,,"part of DARP. ""Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland“ until the end of 2025 there should be 50000 charging stations, 20,000 fast charging and 30,000 normal. BAV administrates. NOTE: there is also a separate funding stream for refurbishing existing charging stations which is not recorded here, but can be accessed at https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_2_Zweiter_Aufruf_modernisierung.pdf?__blob=publicationFile&v=5",https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Europa/DARP/deutscher-aufbau-und-resilienzplan.html; https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_LIS25_Richtlinie.pdf?__blob=publicationFile&v=2.,,220205835_24,2013,
DEU,2025,,2025_December,,subsidy,installation grant,DARP - Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland,no,,companies,Charging infrastructure,,,group,3.7,26,kW,normal charging infrastructure recieves up to 2500 per charging point or 60% of cost,2504,EUR,27,103,kW,fast charging infrastructure from 22 up to 100 kw recieves up to 10000 per charging point or 60% of cost,10004,EUR,104,,kW,fast charging infrastructure recieves up to 2000 per charging point or 60% of cost,20004,EUR,,,,,,,,500000004,EUR,,"part of DARP. ""Öffentlich zugängliche Ladeinfrastruktur für Elektrofahrzeuge in Deutschland“ until the end of 2025 there should be 50000 charging stations, 20,000 fast charging and 30,000 normal. BAV administrates. NOTE: there is also a separate funding stream for refurbishing existing charging stations which is not recorded here, but can be accessed at https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_2_Zweiter_Aufruf_modernisierung.pdf?__blob=publicationFile&v=6",https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Europa/DARP/deutscher-aufbau-und-resilienzplan.html; https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/3_LIS25_Richtlinie.pdf?__blob=publicationFile&v=2.,,220205835_25,2015,
DEU,2021,April,2022_December,,subsidy,installation grant,"„Ladeinfrastruktur vor Ort“, successor/additional to Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge",yes,Introduced,companies,Charging infrastructure,suburban and rural areas,,group,3.7,22,kW,normal charging infrastructure recieves up to 4000 per charging point or 80% of cost,4000,EUR,23,50,kW,fast charging infrastructure from 22 up to 50 kw recieves up to 16000 per charging point or 80% of cost,16000,EUR,,,,,,,,,,,,,,300000000,EUR,,"via BAV, known as ""Ladeinfrastruktur vor Ort (2021 - 2024) - focus is on publicly accessible infrastructure. For small and medium charging infrastructure, up to 50kW. Goal is  50 000 additional charging stations especially in suburban and rural areas",https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/2_Foerderrichtlinie_LIS_vor_Ort.pdf?__blob=publicationFile&v=2 ; https://www.bav.bund.de/DE/4_Foerderprogramme/6_Ladeinfrastruktur_fuer_Elektrofahrzeuge/6_1_Ladeinfrastruktur_vor_Ort/Ladeinfrastruktur_vor_Ort_node.html; https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/2_Foerderrichtlinie_LIS_vor_Ort.pdf?__blob=publicationFile&v=2; https://www.bundestag.de/resource/blob/985588/43a764326b01697a6dd3bad306eedf59/WD-5-098-23-pdf.pdf,,,2015,
DEU,2022,January,2023_December,,subsidy,installation grant,"„Ladeinfrastruktur vor Ort“, successor/additional to Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge",yes,Extended,companies,Charging infrastructure,suburban and rural areas,,group,3.7,22,kW,normal charging infrastructure recieves up to 4000 per charging point or 80% of cost,4000,EUR,23,50,kW,fast charging infrastructure from 22 up to 50 kw recieves up to 16000 per charging point or 80% of cost,16000,EUR,,,,,,,,,,,,,,300000000,EUR,,"via BAV, known as ""Ladeinfrastruktur vor Ort (2021 - 2024) - focus is on publicly accessible infrastructure. For small and medium charging infrastructure, up to 50kW. Goal is  50 000 additional charging stations especially in suburban and rural areas",https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/2_Foerderrichtlinie_LIS_vor_Ort.pdf?__blob=publicationFile&v=2 ; https://www.bav.bund.de/DE/4_Foerderprogramme/6_Ladeinfrastruktur_fuer_Elektrofahrzeuge/6_1_Ladeinfrastruktur_vor_Ort/Ladeinfrastruktur_vor_Ort_node.html,,,2017,
DEU,2023,August,,,subsidy,installation grant,"„Ladeinfrastruktur vor Ort“, successor/additional to Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge",yes,Extended,companies,Charging infrastructure,suburban and rural areas,,group,3.7,22,kW,normal charging infrastructure recieves up to 4000 per charging point or 80% of cost,4000,EUR,23,50,kW,fast charging infrastructure from 22 up to 50 kw recieves up to 16000 per charging point or 80% of cost,16000,EUR,,,,,,,,,,,,,,300000000,EUR,,"via BAV, known as ""Ladeinfrastruktur vor Ort (2021 - 2024) - focus is on publicly accessible infrastructure. For small and medium charging infrastructure, up to 50kW. Goal is  50 000 additional charging stations especially in suburban and rural areas",https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/2_Foerderrichtlinie_LIS_vor_Ort.pdf?__blob=publicationFile&v=2 ; https://www.bav.bund.de/DE/4_Foerderprogramme/6_Ladeinfrastruktur_fuer_Elektrofahrzeuge/6_1_Ladeinfrastruktur_vor_Ort/Ladeinfrastruktur_vor_Ort_node.html,,,2017,
DEU,2024,December,,,subsidy,installation grant,"„Ladeinfrastruktur vor Ort“, successor/additional to Förderrichtlinie Ladeinfrastruktur für Elektrofahrzeuge",yes,Ended,companies,Charging infrastructure,suburban and rural areas,,group,3.7,22,kW,normal charging infrastructure recieves up to 4000 per charging point or 80% of cost,4000,EUR,23,50,kW,fast charging infrastructure from 22 up to 50 kw recieves up to 16000 per charging point or 80% of cost,16000,EUR,,,,,,,,,,,,,,300000000,EUR,,"via BAV, known as ""Ladeinfrastruktur vor Ort (2021 - 2024) - focus is on publicly accessible infrastructure. For small and medium charging infrastructure, up to 50kW. Goal is  50 000 additional charging stations especially in suburban and rural areas",https://www.bav.bund.de/SharedDocs/Downloads/DE/LIS/Richtlinien_und_Aufrufe/2_Foerderrichtlinie_LIS_vor_Ort.pdf?__blob=publicationFile&v=2 ; https://www.bav.bund.de/DE/4_Foerderprogramme/6_Ladeinfrastruktur_fuer_Elektrofahrzeuge/6_1_Ladeinfrastruktur_vor_Ort/Ladeinfrastruktur_vor_Ort_node.html,,,2017,
GRC,2020,,,,"tax deduction, accelerated depreciation",accelerated depreciation,Kinoumai Ilektrikia,yes,Introduced,companies,All vehicles,Electric & low emission vehicles (-50kg/CO2),,group,,40000,eur,vehicle price,50,% tax reduction,40001,,eur,EUR vehicle price,25,% tax reduction,,,,,,,,,,,,,,,,,"    Companies can make use of the following tax depreciation rates when buying an EV: 
        Exemption of the benefit in kind tax for BEVs and PHEVs emitting ? 50g CO2/km (NEDC or WLTP) with net retail price (NRP) ? €40,000.
        Deductible of €40,000 in the NRP for BEVs and PHEVs up to 50g CO2/km with higher NRP value.",https://www.kodiko.gr/nomologia/download_fek?f=fek/2020/a/fek_a_142_2020.pdf&t=f8bd24de41812664267b0a50c8c264d12 ; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,4710_20,2017,
GRC,2021,,,,"tax deduction, accelerated depreciation",accelerated depreciation,Kinoumai Ilektrikia,no,,companies,All vehicles,Electric & low emission vehicles (-50kg/CO2),,group,,40000,eur,vehicle price,50,% tax reduction,40001,,eur,EUR vehicle price,25,% tax reduction,,,,,,,,,,,,,,,,,"    Companies can make use of the following tax depreciation rates when buying an EV: 
        Exemption of the benefit in kind tax for BEVs and PHEVs emitting ? 50g CO2/km (NEDC or WLTP) with net retail price (NRP) ? €40,000.
        Deductible of €40,000 in the NRP for BEVs and PHEVs up to 50g CO2/km with higher NRP value.",https://www.kodiko.gr/nomologia/download_fek?f=fek/2020/a/fek_a_142_2020.pdf&t=f8bd24de41812664267b0a50c8c264d12 ; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,4710_20,2021,
GRC,2022,,,,"tax deduction, accelerated depreciation",accelerated depreciation,Kinoumai Ilektrikia,no,,companies,All vehicles,Electric & low emission vehicles (-50kg/CO2),,group,,40000,eur,vehicle price,50,% tax reduction,40001,,eur,EUR vehicle price,25,% tax reduction,,,,,,,,,,,,,,,,,"    Companies can make use of the following tax depreciation rates when buying an EV: 
        Exemption of the benefit in kind tax for BEVs and PHEVs emitting ? 50g CO2/km (NEDC or WLTP) with net retail price (NRP) ? €40,000.
        Deductible of €40,000 in the NRP for BEVs and PHEVs up to 50g CO2/km with higher NRP value.",https://www.kodiko.gr/nomologia/download_fek?f=fek/2020/a/fek_a_142_2020.pdf&t=f8bd24de41812664267b0a50c8c264d12 ; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,4710_20,2022,
GRC,2023,,,,"tax deduction, accelerated depreciation",accelerated depreciation,Kinoumai Ilektrikia,no,,companies,All vehicles,Electric & low emission vehicles (-50kg/CO2),,group,,40000,eur,vehicle price,50,% tax reduction,40001,,eur,EUR vehicle price,25,% tax reduction,,,,,,,,,,,,,,,,,"    Companies can make use of the following tax depreciation rates when buying an EV: 
        Exemption of the benefit in kind tax for BEVs and PHEVs emitting ? 50g CO2/km (NEDC or WLTP) with net retail price (NRP) ? €40,000.
        Deductible of €40,000 in the NRP for BEVs and PHEVs up to 50g CO2/km with higher NRP value.",https://www.kodiko.gr/nomologia/download_fek?f=fek/2020/a/fek_a_142_2020.pdf&t=f8bd24de41812664267b0a50c8c264d12 ; https://alternative-fuels-observatory.ec.europa.eu/transport-mode/road/greece/incentives-legislations,,4710_20,2023,
